VD,ID,VG,IG,ACCSTRESS
5.00000000E+000,2.59000000E-004,8.00000000E-001,2.95390000E-009,*
5.00000000E+000,3.23610000E-004,1.20000000E+000,-1.66050000E-009,*
5.00000000E+000,4.04810000E-004,1.60000000E+000,1.47640000E-009,*
5.00000000E+000,4.99990000E-004,2.00000000E+000,-5.43480000E-010,*
5.00000000E+000,6.07820000E-004,2.40000000E+000,-8.85990000E-010,*
5.00000000E+000,7.24940000E-004,2.80000000E+000,3.25640000E-009,*
5.00000000E+000,8.52050000E-004,3.20000000E+000,-2.68950000E-009,*
5.00000000E+000,9.85620000E-004,3.60000000E+000,2.93700000E-009,*
5.00000000E+000,1.12900000E-003,4.00000000E+000,-2.21540000E-009,*
5.00000000E+000,1.27700000E-003,4.40000000E+000,1.74790000E-009,*
5.00000000E+000,1.42800000E-003,4.80000000E+000,-8.37470000E-010,*
5.00000000E+000,1.58400000E-003,5.20000000E+000,-1.24150000E-009,*
5.00000000E+000,1.74200000E-003,5.60000000E+000,3.03400000E-009,*
5.00000000E+000,1.90450000E-003,6.00000000E+000,-2.64950000E-009,*
5.00000000E+000,2.06650000E-003,6.40000000E+000,2.79190000E-009,*
5.00000000E+000,2.22900000E-003,6.80000000E+000,-1.00700000E-009,*
5.00000000E+000,2.39100000E-003,7.20000000E+000,-1.33250000E-009,*
5.00000000E+000,2.54950000E-003,7.60000000E+000,3.10390000E-009,*
5.00000000E+000,2.70700000E-003,8.00000000E+000,-2.58650000E-009,*
5.00000000E+000,2.86010000E-003,8.40000000E+000,2.79500000E-009,*
5.00000000E+000,3.01100000E-003,8.80000000E+000,-9.38990000E-010,*
5.00000000E+000,3.15950000E-003,9.20000000E+000,-5.82470000E-010,*
5.00000000E+000,3.30450000E-003,9.60000000E+000,3.24390000E-009,*
5.00000000E+000,3.44750000E-003,1.00000000E+001,-2.57590000E-009,*
0.00000000E+000,-1.54700000E-008,1.00000000E+000,-1.09450000E-009,0.00000000E+000
2.00000000E-001,4.67090000E-005,1.00000000E+000,1.57150000E-009,*
4.00000000E-001,8.66990000E-005,1.00000000E+000,-1.17350000E-009,*
6.00000000E-001,1.18600000E-004,1.00000000E+000,-6.44490000E-010,*
8.00000000E-001,1.43050000E-004,1.00000000E+000,-1.81800000E-009,*
1.00000000E+000,1.62000000E-004,1.00000000E+000,2.88340000E-009,*
1.20000000E+000,1.78450000E-004,1.00000000E+000,-2.99790000E-009,*
1.40000000E+000,1.92300000E-004,1.00000000E+000,2.31840000E-009,*
1.60000000E+000,2.04800000E-004,1.00000000E+000,-1.52350000E-009,*
1.80000000E+000,2.15950000E-004,1.00000000E+000,8.38470000E-010,*
2.00000000E+000,2.25700000E-004,1.00000000E+000,2.15550000E-009,*
2.20000000E+000,2.35100000E-004,1.00000000E+000,-2.85890000E-009,*
2.40000000E+000,2.43050000E-004,1.00000000E+000,3.02390000E-009,*
2.60000000E+000,2.50910000E-004,1.00000000E+000,-2.38140000E-009,*
2.80000000E+000,2.57750000E-004,1.00000000E+000,1.40700000E-009,*
3.00000000E+000,2.64110000E-004,1.00000000E+000,-1.06700000E-009,*
3.20000000E+000,2.70310000E-004,1.00000000E+000,-1.30500000E-010,*
3.40000000E+000,2.75600000E-004,1.00000000E+000,2.25350000E-009,*
3.60000000E+000,2.81100000E-004,1.00000000E+000,-2.89700000E-009,*
3.80000000E+000,2.85660000E-004,1.00000000E+000,2.99100000E-009,*
4.00000000E+000,2.90450000E-004,1.00000000E+000,-2.40300000E-009,*
4.20000000E+000,2.94700000E-004,1.00000000E+000,1.49500000E-009,*
4.40000000E+000,2.98650000E-004,1.00000000E+000,-1.20500000E-009,*
4.60000000E+000,3.02700000E-004,1.00000000E+000,1.48500000E-010,*
4.80000000E+000,3.06100000E-004,1.00000000E+000,1.89300000E-009,*
5.00000000E+000,3.09900000E-004,1.00000000E+000,-2.73100000E-009,*
5.20000000E+000,3.12910000E-004,1.00000000E+000,3.02540000E-009,*
5.40000000E+000,3.16400000E-004,1.00000000E+000,-2.49940000E-009,*
5.60000000E+000,3.19450000E-004,1.00000000E+000,1.18000000E-009,*
5.80000000E+000,3.22150000E-004,1.00000000E+000,-1.76000000E-010,*
6.00000000E+000,3.25310000E-004,1.00000000E+000,-2.61390000E-009,*
6.20000000E+000,3.27800000E-004,1.00000000E+000,2.97440000E-009,*
6.40000000E+000,3.30750000E-004,1.00000000E+000,-2.39450000E-009,*
6.60000000E+000,3.33400000E-004,1.00000000E+000,1.08640000E-009,*
6.80000000E+000,3.35750000E-004,1.00000000E+000,-5.49980000E-012,*
7.00000000E+000,3.38510000E-004,1.00000000E+000,-2.80040000E-009,*
7.20000000E+000,3.40700000E-004,1.00000000E+000,2.90700000E-009,*
7.40000000E+000,3.43310000E-004,1.00000000E+000,-1.74500000E-009,*
7.60000000E+000,3.45800000E-004,1.00000000E+000,6.13990000E-010,*
7.80000000E+000,3.47960000E-004,1.00000000E+000,1.93790000E-009,*
8.00000000E+000,3.50550000E-004,1.00000000E+000,-2.81190000E-009,*
8.20000000E+000,3.52550000E-004,1.00000000E+000,3.03250000E-009,*
8.40000000E+000,3.55110000E-004,1.00000000E+000,-2.16490000E-009,*
8.60000000E+000,3.57360000E-004,1.00000000E+000,9.56960000E-010,*
8.80000000E+000,3.59400000E-004,1.00000000E+000,1.48000000E-009,*
9.00000000E+000,3.61900000E-004,1.00000000E+000,-2.87090000E-009,*
9.20000000E+000,3.63750000E-004,1.00000000E+000,3.00540000E-009,*
9.40000000E+000,3.66200000E-004,1.00000000E+000,-2.00400000E-009,*
9.60000000E+000,3.68400000E-004,1.00000000E+000,8.56490000E-010,*
9.80000000E+000,3.70310000E-004,1.00000000E+000,1.59890000E-009,*
1.00000000E+001,3.72750000E-004,1.00000000E+000,-2.86090000E-009,*
0.00000000E+000,-9.61300000E-008,2.00000000E+000,1.13450000E-009,0.00000000E+000
2.00000000E-001,7.43010000E-005,2.00000000E+000,-1.68850000E-009,*
4.00000000E-001,1.43100000E-004,2.00000000E+000,-1.14100000E-009,*
6.00000000E-001,2.04400000E-004,2.00000000E+000,7.64970000E-011,*
8.00000000E-001,2.56260000E-004,2.00000000E+000,2.06500000E-009,*
1.00000000E+000,2.99240000E-004,2.00000000E+000,-2.73940000E-009,*
1.20000000E+000,3.33060000E-004,2.00000000E+000,3.09240000E-009,*
1.40000000E+000,3.59950000E-004,2.00000000E+000,-2.60050000E-009,*
1.60000000E+000,3.80550000E-004,2.00000000E+000,1.75150000E-009,*
1.80000000E+000,3.97310000E-004,2.00000000E+000,-1.29600000E-009,*
2.00000000E+000,4.11850000E-004,2.00000000E+000,4.29990000E-010,*
2.20000000E+000,4.24100000E-004,2.00000000E+000,1.62650000E-009,*
2.40000000E+000,4.35800000E-004,2.00000000E+000,-2.52540000E-009,*
2.60000000E+000,4.45600000E-004,2.00000000E+000,3.03650000E-009,*
2.80000000E+000,4.55350000E-004,2.00000000E+000,-1.92850000E-009,*
3.00000000E+000,4.64160000E-004,2.00000000E+000,8.62480000E-010,*
3.20000000E+000,4.71900000E-004,2.00000000E+000,1.78240000E-009,*
3.40000000E+000,4.79760000E-004,2.00000000E+000,-2.93390000E-009,*
3.60000000E+000,4.86300000E-004,2.00000000E+000,2.62450000E-009,*
3.80000000E+000,4.92990000E-004,2.00000000E+000,-1.45000000E-009,*
4.00000000E+000,4.99400000E-004,2.00000000E+000,7.00990000E-010,*
4.20000000E+000,5.04850000E-004,2.00000000E+000,1.97040000E-009,*
4.40000000E+000,5.10810000E-004,2.00000000E+000,-2.96240000E-009,*
4.60000000E+000,5.15490000E-004,2.00000000E+000,2.91340000E-009,*
4.80000000E+000,5.20800000E-004,2.00000000E+000,-1.70250000E-009,*
5.00000000E+000,5.25710000E-004,2.00000000E+000,5.79490000E-010,*
5.20000000E+000,5.29860000E-004,2.00000000E+000,1.92740000E-009,*
5.40000000E+000,5.34650000E-004,2.00000000E+000,-2.77590000E-009,*
5.60000000E+000,5.38410000E-004,2.00000000E+000,2.83740000E-009,*
5.80000000E+000,5.42760000E-004,2.00000000E+000,-1.61700000E-009,*
6.00000000E+000,5.46840000E-004,2.00000000E+000,4.36480000E-010,*
6.20000000E+000,5.50240000E-004,2.00000000E+000,2.10090000E-009,*
6.40000000E+000,5.54440000E-004,2.00000000E+000,-2.84150000E-009,*
6.60000000E+000,5.57660000E-004,2.00000000E+000,2.73640000E-009,*
6.80000000E+000,5.61360000E-004,2.00000000E+000,-1.54300000E-009,*
7.00000000E+000,5.64990000E-004,2.00000000E+000,2.93000000E-010,*
7.20000000E+000,5.68090000E-004,2.00000000E+000,1.60390000E-009,*
7.40000000E+000,5.71850000E-004,2.00000000E+000,-2.92850000E-009,*
7.60000000E+000,5.74710000E-004,2.00000000E+000,2.62200000E-009,*
7.80000000E+000,5.78170000E-004,2.00000000E+000,-1.48250000E-009,*
8.00000000E+000,5.81650000E-004,2.00000000E+000,1.58490000E-010,*
8.20000000E+000,5.84360000E-004,2.00000000E+000,2.38590000E-009,*
8.40000000E+000,5.88000000E-004,2.00000000E+000,-2.96990000E-009,*
8.60000000E+000,5.90710000E-004,2.00000000E+000,2.50000000E-009,*
8.80000000E+000,5.93960000E-004,2.00000000E+000,-1.42400000E-009,*
9.00000000E+000,5.97300000E-004,2.00000000E+000,5.00000000E-012,*
9.20000000E+000,5.99800000E-004,2.00000000E+000,2.58800000E-009,*
9.40000000E+000,6.03410000E-004,2.00000000E+000,-3.00750000E-009,*
9.60000000E+000,6.06060000E-004,2.00000000E+000,2.39350000E-009,*
9.80000000E+000,6.09220000E-004,2.00000000E+000,-1.37350000E-009,*
1.00000000E+001,6.12470000E-004,2.00000000E+000,3.24990000E-011,*
0.00000000E+000,-1.27300000E-007,3.00000000E+000,4.93000000E-010,0.00000000E+000
2.00000000E-001,9.73940000E-005,3.00000000E+000,-1.40650000E-009,*
4.00000000E-001,1.90250000E-004,3.00000000E+000,-7.33480000E-010,*
6.00000000E-001,2.76510000E-004,3.00000000E+000,-1.61400000E-009,*
8.00000000E-001,3.54050000E-004,3.00000000E+000,2.83690000E-009,*
1.00000000E+000,4.23210000E-004,3.00000000E+000,-2.97240000E-009,*
1.20000000E+000,4.83260000E-004,3.00000000E+000,2.31250000E-009,*
1.40000000E+000,5.35250000E-004,3.00000000E+000,-1.47950000E-009,*
1.60000000E+000,5.79510000E-004,3.00000000E+000,6.74990000E-010,*
1.80000000E+000,6.16010000E-004,3.00000000E+000,2.00690000E-009,*
2.00000000E+000,6.46500000E-004,3.00000000E+000,-2.75940000E-009,*
2.20000000E+000,6.70400000E-004,3.00000000E+000,3.09840000E-009,*
2.40000000E+000,6.90610000E-004,3.00000000E+000,-2.57740000E-009,*
2.60000000E+000,7.06850000E-004,3.00000000E+000,1.72250000E-009,*
2.80000000E+000,7.20920000E-004,3.00000000E+000,-1.23450000E-009,*
3.00000000E+000,7.33790000E-004,3.00000000E+000,3.27490000E-010,*
3.20000000E+000,7.44760000E-004,3.00000000E+000,1.75250000E-009,*
3.40000000E+000,7.55670000E-004,3.00000000E+000,-2.62140000E-009,*
3.60000000E+000,7.64670000E-004,3.00000000E+000,3.09400000E-009,*
3.80000000E+000,7.74260000E-004,3.00000000E+000,-2.72040000E-009,*
4.00000000E+000,7.82310000E-004,3.00000000E+000,1.98890000E-009,*
4.20000000E+000,7.90210000E-004,3.00000000E+000,-1.31250000E-009,*
4.40000000E+000,7.98020000E-004,3.00000000E+000,4.13490000E-010,*
4.60000000E+000,8.04540000E-004,3.00000000E+000,1.87450000E-009,*
4.80000000E+000,8.11810000E-004,3.00000000E+000,-2.86550000E-009,*
5.00000000E+000,8.17570000E-004,3.00000000E+000,2.69290000E-009,*
5.20000000E+000,8.23950000E-004,3.00000000E+000,-1.50900000E-009,*
5.40000000E+000,8.30110000E-004,3.00000000E+000,2.08490000E-010,*
5.60000000E+000,8.35270000E-004,3.00000000E+000,1.80100000E-009,*
5.80000000E+000,8.41260000E-004,3.00000000E+000,-2.93600000E-009,*
6.00000000E+000,8.45910000E-004,3.00000000E+000,2.56900000E-009,*
6.20000000E+000,8.51210000E-004,3.00000000E+000,-1.44190000E-009,*
6.40000000E+000,8.56400000E-004,3.00000000E+000,8.52990000E-010,*
6.60000000E+000,8.60720000E-004,3.00000000E+000,2.14990000E-009,*
6.80000000E+000,8.66000000E-004,3.00000000E+000,-2.97850000E-009,*
7.00000000E+000,8.69960000E-004,3.00000000E+000,2.97490000E-009,*
7.20000000E+000,8.74910000E-004,3.00000000E+000,-1.95100000E-009,*
7.40000000E+000,8.79410000E-004,3.00000000E+000,9.72480000E-010,*
7.60000000E+000,8.83250000E-004,3.00000000E+000,2.10990000E-009,*
7.80000000E+000,8.88110000E-004,3.00000000E+000,-3.02000000E-009,*
8.00000000E+000,8.91860000E-004,3.00000000E+000,2.29790000E-009,*
8.20000000E+000,8.96010000E-004,3.00000000E+000,-1.33000000E-009,*
8.40000000E+000,9.00500000E-004,3.00000000E+000,-2.71000000E-010,*
8.60000000E+000,9.04050000E-004,3.00000000E+000,2.53000000E-009,*
8.80000000E+000,9.08820000E-004,3.00000000E+000,-3.04290000E-009,*
9.00000000E+000,9.12400000E-004,3.00000000E+000,2.16550000E-009,*
9.20000000E+000,9.16420000E-004,3.00000000E+000,-1.27000000E-009,*
9.40000000E+000,9.20920000E-004,3.00000000E+000,4.27990000E-010,*
9.60000000E+000,9.24410000E-004,3.00000000E+000,1.50340000E-009,*
9.80000000E+000,9.28970000E-004,3.00000000E+000,-2.84690000E-009,*
1.00000000E+001,9.32370000E-004,3.00000000E+000,2.95100000E-009,*
0.00000000E+000,-1.95400000E-007,4.00000000E+000,1.55300000E-009,0.00000000E+000
2.00000000E-001,1.17750000E-004,4.00000000E+000,4.24990000E-010,*
4.00000000E-001,2.31650000E-004,4.00000000E+000,-2.21600000E-009,*
6.00000000E-001,3.39300000E-004,4.00000000E+000,3.14340000E-009,*
8.00000000E-001,4.39410000E-004,4.00000000E+000,-2.83650000E-009,*
1.00000000E+000,5.31020000E-004,4.00000000E+000,2.29750000E-009,*
1.20000000E+000,6.14460000E-004,4.00000000E+000,-1.43100000E-009,*
1.40000000E+000,6.89890000E-004,4.00000000E+000,3.34000000E-010,*
1.60000000E+000,7.57310000E-004,4.00000000E+000,1.78200000E-009,*
1.80000000E+000,8.17660000E-004,4.00000000E+000,-2.57690000E-009,*
2.00000000E+000,8.70050000E-004,4.00000000E+000,3.10440000E-009,*
2.20000000E+000,9.16420000E-004,4.00000000E+000,-2.49690000E-009,*
2.40000000E+000,9.55550000E-004,4.00000000E+000,1.71600000E-009,*
2.60000000E+000,9.88660000E-004,4.00000000E+000,-8.15980000E-010,*
2.80000000E+000,1.01690000E-003,4.00000000E+000,-1.12550000E-009,*
3.00000000E+000,1.03940000E-003,4.00000000E+000,2.88890000E-009,*
3.20000000E+000,1.05950000E-003,4.00000000E+000,-2.82490000E-009,*
3.40000000E+000,1.07500000E-003,4.00000000E+000,3.07440000E-009,*
3.60000000E+000,1.09050000E-003,4.00000000E+000,-2.42990000E-009,*
3.80000000E+000,1.10250000E-003,4.00000000E+000,1.60840000E-009,*
4.00000000E+000,1.11450000E-003,4.00000000E+000,-1.21640000E-009,*
4.20000000E+000,1.12550000E-003,4.00000000E+000,2.27990000E-010,*
4.40000000E+000,1.13550000E-003,4.00000000E+000,2.20790000E-009,*
4.60000000E+000,1.14550000E-003,4.00000000E+000,-2.86840000E-009,*
4.80000000E+000,1.15350000E-003,4.00000000E+000,3.03590000E-009,*
5.00000000E+000,1.16300000E-003,4.00000000E+000,-2.37240000E-009,*
5.20000000E+000,1.17050000E-003,4.00000000E+000,1.48800000E-009,*
5.40000000E+000,1.17850000E-003,4.00000000E+000,-1.11800000E-009,*
5.60000000E+000,1.18650000E-003,4.00000000E+000,-6.30000000E-011,*
5.80000000E+000,1.19250000E-003,4.00000000E+000,2.24500000E-009,*
6.00000000E+000,1.20000000E-003,4.00000000E+000,-2.88490000E-009,*
6.20000000E+000,1.20550000E-003,4.00000000E+000,3.01750000E-009,*
6.40000000E+000,1.21300000E-003,4.00000000E+000,-2.39240000E-009,*
6.60000000E+000,1.21900000E-003,4.00000000E+000,1.43350000E-009,*
6.80000000E+000,1.22400000E-003,4.00000000E+000,-1.05300000E-009,*
7.00000000E+000,1.23050000E-003,4.00000000E+000,-9.30000000E-011,*
7.20000000E+000,1.23600000E-003,4.00000000E+000,2.27790000E-009,*
7.40000000E+000,1.24200000E-003,4.00000000E+000,-2.90450000E-009,*
7.60000000E+000,1.24700000E-003,4.00000000E+000,3.00090000E-009,*
7.80000000E+000,1.25250000E-003,4.00000000E+000,-2.39490000E-009,*
8.00000000E+000,1.25800000E-003,4.00000000E+000,1.51000000E-009,*
8.20000000E+000,1.26250000E-003,4.00000000E+000,-9.72480000E-010,*
8.40000000E+000,1.26850000E-003,4.00000000E+000,-1.96140000E-009,*
8.60000000E+000,1.27250000E-003,4.00000000E+000,2.89740000E-009,*
8.80000000E+000,1.27850000E-003,4.00000000E+000,-3.01090000E-009,*
9.00000000E+000,1.28300000E-003,4.00000000E+000,2.52500000E-009,*
9.20000000E+000,1.28800000E-003,4.00000000E+000,-1.67100000E-009,*
9.40000000E+000,1.29350000E-003,4.00000000E+000,1.00950000E-009,*
9.60000000E+000,1.29800000E-003,4.00000000E+000,1.38350000E-009,*
9.80000000E+000,1.30350000E-003,4.00000000E+000,-2.40090000E-009,*
1.00000000E+001,1.30750000E-003,4.00000000E+000,3.00090000E-009,*
0.00000000E+000,-2.19250000E-007,5.00000000E+000,-1.72800000E-009,0.00000000E+000
2.00000000E-001,1.36300000E-004,5.00000000E+000,-1.00600000E-009,*
4.00000000E-001,2.69000000E-004,5.00000000E+000,3.02840000E-009,*
6.00000000E-001,3.96360000E-004,5.00000000E+000,-2.89490000E-009,*
8.00000000E-001,5.16120000E-004,5.00000000E+000,2.58240000E-009,*
1.00000000E+000,6.28260000E-004,5.00000000E+000,-1.56400000E-009,*
1.20000000E+000,7.32360000E-004,5.00000000E+000,1.09100000E-009,*
1.40000000E+000,8.28500000E-004,5.00000000E+000,-3.72490000E-010,*
1.60000000E+000,9.17550000E-004,5.00000000E+000,-1.61800000E-009,*
1.80000000E+000,9.98620000E-004,5.00000000E+000,2.88550000E-009,*
2.00000000E+000,1.07250000E-003,5.00000000E+000,-2.75750000E-009,*
2.20000000E+000,1.13900000E-003,5.00000000E+000,3.10740000E-009,*
2.40000000E+000,1.20050000E-003,5.00000000E+000,-2.44040000E-009,*
2.60000000E+000,1.25350000E-003,5.00000000E+000,1.69850000E-009,*
2.80000000E+000,1.30100000E-003,5.00000000E+000,-1.18850000E-009,*
3.00000000E+000,1.34250000E-003,5.00000000E+000,2.06500000E-010,*
3.20000000E+000,1.37800000E-003,5.00000000E+000,1.99900000E-009,*
3.40000000E+000,1.40900000E-003,5.00000000E+000,-2.66790000E-009,*
3.60000000E+000,1.43400000E-003,5.00000000E+000,3.12140000E-009,*
3.80000000E+000,1.45700000E-003,5.00000000E+000,-2.54800000E-009,*
4.00000000E+000,1.47550000E-003,5.00000000E+000,1.62850000E-009,*
4.20000000E+000,1.49150000E-003,5.00000000E+000,-7.94470000E-010,*
4.40000000E+000,1.50700000E-003,5.00000000E+000,-1.42940000E-009,*
4.60000000E+000,1.51950000E-003,5.00000000E+000,2.91200000E-009,*
4.80000000E+000,1.53250000E-003,5.00000000E+000,-2.78840000E-009,*
5.00000000E+000,1.54350000E-003,5.00000000E+000,1.50450000E-009,*
5.20000000E+000,1.55350000E-003,5.00000000E+000,-6.74480000E-010,*
5.40000000E+000,1.56450000E-003,5.00000000E+000,-1.49500000E-009,*
5.60000000E+000,1.57300000E-003,5.00000000E+000,2.98500000E-009,*
5.80000000E+000,1.58300000E-003,5.00000000E+000,-2.97390000E-009,*
6.00000000E+000,1.59100000E-003,5.00000000E+000,1.92550000E-009,*
6.20000000E+000,1.59900000E-003,5.00000000E+000,-1.08400000E-009,*
6.40000000E+000,1.60750000E-003,5.00000000E+000,-8.20480000E-010,*
6.60000000E+000,1.61450000E-003,5.00000000E+000,3.02390000E-009,*
6.80000000E+000,1.62300000E-003,5.00000000E+000,-2.95640000E-009,*
7.00000000E+000,1.62950000E-003,5.00000000E+000,1.79740000E-009,*
7.20000000E+000,1.63650000E-003,5.00000000E+000,-9.98960000E-010,*
7.40000000E+000,1.64350000E-003,5.00000000E+000,-1.76250000E-009,*
7.60000000E+000,1.65000000E-003,5.00000000E+000,3.05690000E-009,*
7.80000000E+000,1.65700000E-003,5.00000000E+000,-2.53190000E-009,*
8.00000000E+000,1.66250000E-003,5.00000000E+000,1.64350000E-009,*
8.20000000E+000,1.66850000E-003,5.00000000E+000,-8.52990000E-010,*
8.40000000E+000,1.67550000E-003,5.00000000E+000,-2.01850000E-009,*
8.60000000E+000,1.68100000E-003,5.00000000E+000,3.06440000E-009,*
8.80000000E+000,1.68750000E-003,5.00000000E+000,-2.39140000E-009,*
9.00000000E+000,1.69350000E-003,5.00000000E+000,1.16300000E-009,*
9.20000000E+000,1.69900000E-003,5.00000000E+000,-2.95000000E-011,*
9.40000000E+000,1.70500000E-003,5.00000000E+000,-2.18350000E-009,*
9.60000000E+000,1.71000000E-003,5.00000000E+000,3.08190000E-009,*
9.80000000E+000,1.71700000E-003,5.00000000E+000,-2.76190000E-009,*
1.00000000E+001,1.72250000E-003,5.00000000E+000,1.55850000E-009,*
0.00000000E+000,-2.68050000E-007,6.00000000E+000,1.13950000E-009,0.00000000E+000
2.00000000E-001,1.53400000E-004,6.00000000E+000,-9.74970000E-011,*
4.00000000E-001,3.03800000E-004,6.00000000E+000,-1.83450000E-009,*
6.00000000E-001,4.48750000E-004,6.00000000E+000,3.06240000E-009,*
8.00000000E-001,5.86960000E-004,6.00000000E+000,-2.68600000E-009,*
1.00000000E+000,7.17490000E-004,6.00000000E+000,2.15890000E-009,*
1.20000000E+000,8.40460000E-004,6.00000000E+000,-1.24500000E-009,*
1.40000000E+000,9.56060000E-004,6.00000000E+000,6.51990000E-010,*
1.60000000E+000,1.06400000E-003,6.00000000E+000,1.70300000E-009,*
1.80000000E+000,1.16500000E-003,6.00000000E+000,-2.49000000E-009,*
2.00000000E+000,1.25850000E-003,6.00000000E+000,3.16950000E-009,*
2.20000000E+000,1.34550000E-003,6.00000000E+000,-2.63840000E-009,*
2.40000000E+000,1.42500000E-003,6.00000000E+000,1.47050000E-009,*
2.60000000E+000,1.49800000E-003,6.00000000E+000,-1.04240000E-009,*
2.80000000E+000,1.56500000E-003,6.00000000E+000,-2.94990000E-010,*
3.00000000E+000,1.62450000E-003,6.00000000E+000,2.52000000E-009,*
3.20000000E+000,1.67950000E-003,6.00000000E+000,-2.91290000E-009,*
3.40000000E+000,1.72700000E-003,6.00000000E+000,2.95240000E-009,*
3.60000000E+000,1.77000000E-003,6.00000000E+000,-2.03340000E-009,*
3.80000000E+000,1.80750000E-003,6.00000000E+000,1.26850000E-009,*
4.00000000E+000,1.83950000E-003,6.00000000E+000,-7.51470000E-010,*
4.20000000E+000,1.86850000E-003,6.00000000E+000,-1.45100000E-009,*
4.40000000E+000,1.89200000E-003,6.00000000E+000,2.71440000E-009,*
4.60000000E+000,1.91350000E-003,6.00000000E+000,-2.97490000E-009,*
4.80000000E+000,1.93100000E-003,6.00000000E+000,2.80400000E-009,*
5.00000000E+000,1.94800000E-003,6.00000000E+000,-2.00100000E-009,*
5.20000000E+000,1.96300000E-003,6.00000000E+000,1.27000000E-009,*
5.40000000E+000,1.97600000E-003,6.00000000E+000,-5.96490000E-010,*
5.60000000E+000,1.98900000E-003,6.00000000E+000,-1.52740000E-009,*
5.80000000E+000,1.99950000E-003,6.00000000E+000,3.03440000E-009,*
6.00000000E+000,2.01150000E-003,6.00000000E+000,-2.62700000E-009,*
6.20000000E+000,2.02160000E-003,6.00000000E+000,1.85450000E-009,*
6.40000000E+000,2.03100000E-003,6.00000000E+000,-9.73950000E-010,*
6.60000000E+000,2.04150000E-003,6.00000000E+000,-1.78990000E-009,*
6.80000000E+000,2.04960000E-003,6.00000000E+000,3.05790000E-009,*
7.00000000E+000,2.05900000E-003,6.00000000E+000,-2.55800000E-009,*
7.20000000E+000,2.06700000E-003,6.00000000E+000,1.73000000E-009,*
7.40000000E+000,2.07560000E-003,6.00000000E+000,-9.31490000E-010,*
7.60000000E+000,2.08350000E-003,6.00000000E+000,-1.89700000E-009,*
7.80000000E+000,2.09110000E-003,6.00000000E+000,3.06240000E-009,*
8.00000000E+000,2.09900000E-003,6.00000000E+000,-2.85590000E-009,*
8.20000000E+000,2.10610000E-003,6.00000000E+000,1.62450000E-009,*
8.40000000E+000,2.11350000E-003,6.00000000E+000,-8.47480000E-010,*
8.60000000E+000,2.12050000E-003,6.00000000E+000,-1.99790000E-009,*
8.80000000E+000,2.12660000E-003,6.00000000E+000,3.07740000E-009,*
9.00000000E+000,2.13460000E-003,6.00000000E+000,-2.83340000E-009,*
9.20000000E+000,2.14050000E-003,6.00000000E+000,1.53450000E-009,*
9.40000000E+000,2.14700000E-003,6.00000000E+000,-6.95990000E-010,*
9.60000000E+000,2.15400000E-003,6.00000000E+000,-2.09690000E-009,*
9.80000000E+000,2.16010000E-003,6.00000000E+000,3.09490000E-009,*
1.00000000E+001,2.16750000E-003,6.00000000E+000,-2.45100000E-009,*
